id,type,category,front,reading,meaning_ko,meaning_en,example,example_reading,example_ko,level,tags,source,added_by,last_review,interval,ease,tier,order_in_cat
c3_0060,kanji,C3,潜在,せんざい,잠재,latency,潜在的な力を引き出す。,せんざいてきなちからをひきだす。,잠재적인 힘을 이끌어낸다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,60
c3_0061,kanji,C3,表層,ひょうそう,표층,surface layer,表層だけを見てはいけない。,ひょうそうだけをみてはいけない。,표층만을 봐서는 안 된다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,61
c3_0062,kanji,C3,深層,しんそう,심층,deep layer,深層に潜む問題を探る。,しんそうにひそむもんだいをさぐる。,심층에 잠재된 문제를 탐색한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,62
c3_0063,kanji,C3,形式,けいしき,형식,form,形式より内容が大切だ。,けいしきよりないようがたいせつだ。,형식보다 내용이 중요하다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,63
c3_0064,kanji,C3,内容,ないよう,내용,content,内容を詳しく検討する。,ないようをくわしくけんとうする。,내용을 자세히 검토한다.,N3,"評論・新書,読書の頻度",기본제공,system,,,,paid,64
c3_0065,kanji,C3,機能,きのう,기능,function,この制度の機能を問う。,このせいどのきのうをとう。,이 제도의 기능을 묻는다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,65
c3_0066,kanji,C3,目的,もくてき,목적,purpose,研究の目的を明確にする。,けんきゅうのもくてきをめいかくにする。,연구의 목적을 명확히 한다.,N3,"評論・新書,読書の頻度",기본제공,system,,,,paid,66
c3_0067,kanji,C3,手段,しゅだん,수단,means,目的と手段を区別する。,もくてきとしゅだんをくべつする。,목적과 수단을 구별한다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,67
c3_0068,kanji,C3,原理,げんり,원리,principle,基本的な原理を学ぶ。,きほんてきなげんりをまなぶ。,기본적인 원리를 배운다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,68
c3_0069,kanji,C3,法則,ほうそく,법칙,law,自然の法則に従う。,しぜんのほうそくにしたがう。,자연의 법칙에 따른다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,69
c3_0070,kanji,C3,体系,たいけい,체계,system,知識を体系化する。,ちしきをたいけいかする。,지식을 체계화한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,70
c3_0071,kanji,C3,枠組み,わくぐみ,틀,framework,議論の枠組みを示す。,ぎろんのわくぐみをしめす。,논의의 틀을 제시한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,71
c3_0072,kanji,C3,視座,しざ,시각,standpoint,新たな視座を提供する。,あらたなしざをていきょうする。,새로운 시각을 제공한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,72
c3_0073,kanji,C3,立場,たちば,입장,standpoint,相手の立場を尊重する。,あいてのたちばをそんちょうする。,상대의 입장을 존중한다.,N3,"評論・新書,読書の頻度",기본제공,system,,,,paid,73
c3_0074,kanji,C3,文脈,ぶんみゃく,문맥,context,文脈から意味を読み取る。,ぶんみゃくからいみをよみとる。,문맥에서 의미를 읽어낸다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,74
c3_0075,kanji,C3,意図,いと,의도,intention,筆者の意図を汲み取る。,ひっしゃのいとをくみとる。,필자의 의도를 헤아린다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,75
c3_0076,kanji,C3,含意,がんい,함의,implication,言葉の含意を探る。,ことばのがんいをさぐる。,말의 함의를 탐색한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,76
c3_0077,kanji,C3,示唆,しさ,시사,suggestion,結果は重要な示唆を与える。,けっかはじゅうようなしさをあたえる。,결과는 중요한 시사를 준다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,77
c3_0078,kanji,C3,帰結,きけつ,귀결,consequence,それは論理的な帰結だ。,それはろんりてきなきけつだ。,그것은 논리적 귀결이다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,78
c3_0079,kanji,C3,波及,はきゅう,파급,ripple effect,影響が全国に波及する。,えいきょうがぜんこくにはきゅうする。,영향이 전국에 파급된다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,79
c3_0080,kanji,C3,連関,れんかん,연관,correlation,両者の連関を分析する。,りょうしゃのれんかんをぶんせきする。,양자의 연관을 분석한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,80
c3_0081,kanji,C3,相互,そうご,상호,mutual,相互に影響し合う。,そうごにえいきょうしあう。,상호 영향을 주고받는다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,81
c3_0082,kanji,C3,循環,じゅんかん,순환,circulation,経済の循環を考える。,けいざいのじゅんかんをかんがえる。,경제의 순환을 생각한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,82
c3_0083,kanji,C3,対立,たいりつ,대립,opposition,両者の意見が対立する。,りょうしゃのいけんがたいりつする。,양자의 의견이 대립한다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,83
c3_0084,kanji,C3,調和,ちょうわ,조화,harmony,自然と調和して暮らす。,しぜんとちょうわしてくらす。,자연과 조화롭게 산다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,84
c3_0085,kanji,C3,統合,とうごう,통합,integration,二つの理論を統合する。,ふたつのりろんをとうごうする。,두 이론을 통합한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,85
c3_0086,kanji,C3,分裂,ぶんれつ,분열,division,組織が内部で分裂する。,そしきがないぶでぶんれつする。,조직이 내부에서 분열한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,86
c3_0087,kanji,C3,秩序,ちつじょ,질서,order,社会の秩序を保つ。,しゃかいのちつじょをたもつ。,사회의 질서를 유지한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,87
c3_0088,kanji,C3,混沌,こんとん,혼돈,chaos,世界は混沌としている。,せかいはこんとんとしている。,세계는 혼돈스럽다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,88
c3_0089,kanji,C3,規範,きはん,규범,norm,社会の規範に従う。,しゃかいのきはんにしたがう。,사회의 규범에 따른다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,89
c3_0090,kanji,C3,逸脱,いつだつ,일탈,deviation,本題から逸脱する。,ほんだいからいつだつする。,본론에서 벗어난다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,90
c3_0091,kanji,C3,合理,ごうり,합리,rationality,合理的な説明を求める。,ごうりてきなせつめいをもとめる。,합리적인 설명을 요구한다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,91
c3_0092,kanji,C3,非合理,ひごうり,비합리,irrationality,非合理な行動を取る。,ひごうりなこうどうをとる。,비합리적인 행동을 한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,92
c3_0093,kanji,C3,妥当,だとう,타당,validity,その判断は妥当だ。,そのはんだんはだとうだ。,그 판단은 타당하다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,93
c3_0094,kanji,C3,整合,せいごう,정합,consistency,理論の整合性を保つ。,りろんのせいごうせいをたもつ。,이론의 정합성을 유지한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,94
c3_0095,kanji,C3,一貫,いっかん,일관,coherence,主張が一貫している。,しゅちょうがいっかんしている。,주장이 일관되어 있다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,95
c3_0096,kanji,C3,曖昧,あいまい,애매,ambiguity,表現が曖昧で分かりにくい。,ひょうげんがあいまいでわかりにくい。,표현이 애매해서 이해하기 어렵다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,96
c3_0097,kanji,C3,明確,めいかく,명확,clarity,立場を明確に示す。,たちばをめいかくにしめす。,입장을 명확히 밝힌다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,97
c3_0098,kanji,C3,漠然,ばくぜん,막연,vagueness,不安を漠然と感じる。,ふあんをばくぜんとかんじる。,불안을 막연히 느낀다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,98
c3_0099,kanji,C3,帰納,きのう,귀납,induction,帰納によって結論を導く。,きのうによってけつろんをみちびく。,귀납으로 결론을 도출한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,99
c3_0100,kanji,C3,演繹,えんえき,연역,deduction,演繹的に推論する。,えんえきてきにすいろんする。,연역적으로 추론한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,100
c4_0001,kanji,C4,しかし,しかし,그러나,however,しかし、値段が高い。,しかし、ねだんがたかい。,그러나 값이 비싸다.,N4,"接続・副詞,読書の頻度",기본제공,system,,,,paid,1
c4_0002,kanji,C4,だから,だから,그래서,so,雨だ。だから行かない。,あめだ。だからいかない。,비가 온다. 그래서 안 간다.,N4,"接続・副詞,読書の頻度",기본제공,system,,,,paid,2
c4_0003,kanji,C4,それで,それで,그래서,and so,それでどうしたの。,それでどうしたの。,그래서 어떻게 됐어?,N4,"接続・副詞,読書の頻度",기본제공,system,,,,paid,3
c4_0004,kanji,C4,ところが,ところが,그런데(뜻밖에),however,ところが結果は逆だった。,ところがけっかはぎゃくだった。,그런데 결과는 반대였다.,N3,"接続・副詞,読書の頻度",기본제공,system,,,,paid,4
c4_0005,kanji,C4,けれども,けれども,그렇지만,but,高い。けれども買う。,たかい。けれどもかう。,비싸다. 그렇지만 산다.,N4,"接続・副詞,読書の頻度",기본제공,system,,,,paid,5
c4_0006,kanji,C4,また,また,또한/또,"also, again",また明日会おう。,またあしたあおう。,또 내일 만나자.,N4,"接続・副詞,読書の頻度",기본제공,system,,,,paid,6
c4_0007,kanji,C4,さらに,さらに,더욱이,furthermore,さらに問題がある。,さらにもんだいがある。,게다가 문제가 있다.,N3,"接続・副詞,読書の頻度",기본제공,system,,,,paid,7
c4_0008,kanji,C4,ただし,ただし,"단, 다만",however (note),参加自由。ただし予約が必要。,さんかじゆう。ただしよやくがひつよう。,참가 자유. 단 예약이 필요.,N2,"接続・副詞,読書の頻度",기본제공,system,,,,paid,8
c4_0009,kanji,C4,なお,なお,"덧붙여, 또한",in addition,なお詳細は後日。,なおしょうさいはごじつ。,덧붙여 자세한 건 나중에.,N2,"接続・副詞,読書の頻度",기본제공,system,,,,paid,9
c4_0010,kanji,C4,むしろ,むしろ,오히려,rather,むしろその方がいい。,むしろそのほうがいい。,오히려 그 편이 낫다.,N3,"接続・副詞,読書の頻度",기본제공,system,,,,paid,10
c4_0011,kanji,C4,たとえば,たとえば,예를 들면,for example,たとえば犬や猫。,たとえばいぬやねこ。,예를 들면 개나 고양이.,N4,"接続・副詞,読書の頻度",기본제공,system,,,,paid,11
c4_0012,kanji,C4,つまり,つまり,"즉, 요컨대",in other words,つまり無理だ。,つまりむりだ。,즉 무리다.,N3,"接続・副詞,読書の頻度",기본제공,system,,,,paid,12
c4_0013,kanji,C4,すなわち,すなわち,"즉, 곧",namely,すなわち成功だ。,すなわちせいこうだ。,곧 성공이다.,N2,"接続・副詞,読書の頻度",기본제공,system,,,,paid,13
c4_0014,kanji,C4,一方,いっぽう,한편,on the other hand,一方で反対も多い。,いっぽうではんたいもおおい。,한편 반대도 많다.,N3,"接続・副詞,読書の頻度",기본제공,system,,,,paid,14
c4_0015,kanji,C4,従って,したがって,따라서,therefore,従って中止する。,したがってちゅうしする。,따라서 중지한다.,N2,"接続・副詞,読書の頻度",기본제공,system,,,,paid,15
c4_0016,kanji,C4,ゆえに,ゆえに,그러므로,hence,ゆえに正しい。,ゆえにただしい。,그러므로 옳다.,N2,"接続・副詞,読書の頻度",기본제공,system,,,,paid,16
c4_0017,kanji,C4,および,および,및,and,父および母。,ちちおよびはは。,아버지 및 어머니.,N2,"接続・副詞,読書の頻度",기본제공,system,,,,paid,17
c4_0018,kanji,C4,かつ,かつ,"또한, 동시에","and, moreover",安全かつ確実だ。,あんぜんかつかくじつだ。,안전하고 또한 확실하다.,N2,"接続・副詞,読書の頻度",기본제공,system,,,,paid,18
c4_0019,kanji,C4,もしくは,もしくは,또는,or,電話もしくはメール。,でんわもしくはメール。,전화 또는 메일.,N2,"接続・副詞,読書の頻度",기본제공,system,,,,paid,19
c4_0020,kanji,C4,あるいは,あるいは,혹은,"or, perhaps",彼あるいは私。,かれあるいはわたし。,그 혹은 나.,N3,"接続・副詞,読書の頻度",기본제공,system,,,,paid,20
c4_0021,kanji,C4,ちなみに,ちなみに,참고로,by the way,ちなみに無料です。,ちなみにむりょうです。,참고로 무료입니다.,N3,"接続・副詞,読書の頻度",기본제공,system,,,,paid,21
c4_0022,kanji,C4,そもそも,そもそも,애초에,in the first place,そもそも無理な話だ。,そもそもむりなはなしだ。,애초에 무리한 이야기다.,N2,"接続・副詞,読書の頻度",기본제공,system,,,,paid,22
c4_0023,kanji,C4,やはり,やはり,역시,as expected,やはり彼が勝った。,やはりかれがかった。,역시 그가 이겼다.,N3,"接続・副詞,読書の頻度",기본제공,system,,,,paid,23
c4_0024,kanji,C4,確かに,たしかに,확실히,certainly,確かにそうだ。,たしかにそうだ。,확실히 그렇다.,N3,"接続・副詞,読書の頻度",기본제공,system,,,,paid,24
c4_0025,kanji,C4,もちろん,もちろん,물론,of course,もちろん行きます。,もちろんいきます。,물론 갑니다.,N4,"接続・副詞,読書の頻度",기본제공,system,,,,paid,25
